dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise,label
170524_0900_101/,G0015184.jpg,1328,988,1408,1082,18.562496185302734,4.459747314453125,-1.4797213077545166,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015184.jpg,1878,983,1943,1059,73.89436340332031,10.095479965209961,-15.959646224975586,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015185.jpg,520,979,615,1090,-1.9954565763473509,0.1495146006345749,-5.066945552825928,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015185.jpg,2070,957,2131,1028,-14.847735404968262,2.891852855682373,4.530310153961182,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015185.jpg,3030,1048,3103,1133,19.502708435058594,-0.5166314840316772,-1.9826747179031368,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015185.jpg,2785,876,2835,935,12.94058609008789,-6.058787822723389,1.191681981086731,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015185.jpg,2651,1189,2738,1290,23.9908447265625,10.778223991394043,0.12232805788516996,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015185.jpg,1875,982,1941,1059,22.340595245361328,10.270528793334961,-8.766153335571289,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015185.jpg,1320,986,1403,1083,22.290672302246094,-4.3111300468444815,-6.011436462402344,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,519,979,615,1091,-2.6914725303649902,0.29000377655029297,-4.6601457595825195,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,3030,1048,3106,1136,13.426734924316404,-1.590344786643982,1.7670401334762567,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,2781,876,2833,936,5.684540748596191,-8.43919563293457,9.121363639831543,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,2623,1387,2727,1508,10.519418716430664,0.3413965404033661,-5.913948059082031,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,2624,1056,2701,1145,-0.6393998861312866,4.140944957733153,0.11640111356973648,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,2094,958,2162,1038,-9.377032279968262,22.83910751342773,9.703631401062012,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,2
170524_0900_101/,G0015186.jpg,1132,976,1196,1050,13.82996654510498,1.0289092063903809,-1.4542086124420166,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015186.jpg,1873,978,1939,1055,38.14980697631836,3.3979172706604004,-7.720528602600098,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,2815,973,2882,1051,-5.901061534881593,23.78835868835449,3.628269910812378,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015186.jpg,1923,1055,2004,1150,-21.70761108398437,-14.11333465576172,11.649916648864744,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015186.jpg,1302,991,1391,1095,40.14237976074219,-7.074568271636963,-3.8132104873657213,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,518,980,614,1092,0.3641011416912079,0.5925562977790833,-3.1377155780792236,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2658,1188,2746,1290,11.231502532958984,10.691595077514648,-4.503518104553223,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,3030,1048,3106,1136,13.775015830993652,-1.372274398803711,1.0754110813140871,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2781,874,2830,932,9.691577911376953,-6.6507439613342285,5.78643798828125,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2096,960,2162,1037,1.4081037044525146,23.786121368408203,4.587224006652832,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2265,964,2330,1039,19.136568069458008,-6.7829742431640625,8.965222358703613,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2620,1057,2695,1144,4.249812602996826,-3.0310897827148438,6.528474807739258,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,1875,981,1939,1057,35.92555618286133,4.827755928039551,-16.145944595336914,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015187.jpg,1315,983,1399,1081,24.34115600585937,-4.058661937713623,-6.088477611541747,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015187.jpg,2813,976,2878,1052,-1.5809212923049933,23.18766784667969,-0.15706919133663175,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,518,981,614,1093,0.4207406938076019,-0.16001923382282254,-1.1304394006729126,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,2095,959,2163,1038,-0.045174304395914085,19.66058349609375,8.092706680297853,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,2656,1183,2749,1291,11.225964546203613,6.701608657836914,-7.672619342803955,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,1943,1042,2023,1135,3.9957969188690186,-5.120522975921631,3.5842301845550537,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,3035,1050,3106,1133,8.492366790771483,-3.333725690841675,-1.154348611831665,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015188.jpg,1329,987,1410,1081,30.7503662109375,5.878607749938965,-1.3652899265289309,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,2999,965,3065,1042,9.093055725097656,6.9032955169677725,11.260162353515625,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,1152,1245,1236,1342,7.217658996582031,-4.653182029724121,22.745838165283203,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015188.jpg,2276,972,2338,1044,-4.4756598472595215,2.5685980319976807,-0.9975066781044006,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015188.jpg,907,964,990,1060,11.092750549316406,2.8545939922332764,-14.59247589111328,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015189.jpg,521,984,615,1092,-0.9849435091018676,-2.2618532180786133,-3.0587637424468994,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015189.jpg,2092,960,2158,1037,-3.0762310028076167,18.599628448486328,6.172427654266357,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,3029,1047,3106,1136,14.95854377746582,-2.589611053466797,0.919014811515808,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,879,954,964,1052,10.555537223815918,-17.416662216186527,3.9118480682373047,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,1328,988,1407,1080,23.443828582763672,3.079688310623169,-5.4736061096191415,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,1945,1041,2023,1132,3.3203539848327637,-7.383587837219237,2.6376900672912598,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,2657,1183,2758,1300,2.9190289974212646,3.623197317123413,-0.08061423897743225,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,2606,1048,2683,1138,-3.558802604675293,-0.07202495634555818,3.5295634269714355,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015189.jpg,2998,966,3066,1045,9.454461097717283,5.65338134765625,12.984209060668945,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015189.jpg,1151,1244,1229,1334,7.791969299316406,-7.559012413024902,19.26024055480957,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,892,961,978,1060,10.707252502441406,-18.583370208740234,4.222323894500732,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,3030,1048,3105,1136,16.080795288085938,-3.425160646438598,1.212809681892395,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,2606,1050,2685,1141,0.3216089606285095,3.082369804382324,5.3806800842285165,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015190.jpg,1092,1029,1185,1137,11.21333122253418,-32.68925094604492,-5.276758670806885,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,2660,1183,2750,1287,7.310435771942139,5.383756637573242,-14.099818229675293,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,3002,966,3067,1041,0.5630054473876953,5.1186561584472665,4.550293922424316,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015190.jpg,1323,1014,1401,1104,43.82881546020508,16.625585556030273,5.736766338348389,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015191.jpg,903,963,988,1062,11.46320629119873,-17.31365966796875,2.2458269596099854,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015191.jpg,3033,1046,3109,1135,6.216787338256836,-3.0668566226959237,-2.7977831363677983,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015191.jpg,1946,1041,2026,1134,7.822072982788086,-3.8295319080352783,3.7370235919952393,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015191.jpg,2661,1188,2746,1286,11.385811805725098,5.9143924713134775,-9.778698921203613,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015192.jpg,902,967,986,1065,6.919857501983643,-14.165077209472654,-1.5557643175125122,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015192.jpg,1948,1040,2026,1131,18.479427337646484,-4.5692243576049805,2.838434219360352,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015192.jpg,547,1011,629,1106,11.879477500915527,18.695959091186523,-8.94894790649414,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015192.jpg,3029,1047,3106,1136,15.262187957763672,-3.112217426300049,0.3302794694900513,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015192.jpg,2809,974,2877,1053,-7.128953456878662,28.127521514892567,-1.2516486644744873,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015192.jpg,2662,1187,2746,1286,10.112618446350098,6.08964729309082,-9.96526336669922,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015193.jpg,1569,1687,1728,1872,34.725555419921875,-6.94696569442749,-19.825454711914066,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015193.jpg,898,969,984,1069,18.34459686279297,-17.339330673217773,2.776234865188598,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015193.jpg,3029,1048,3104,1136,16.328910827636722,-1.3109251260757446,0.19226804375648496,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015193.jpg,1959,1039,2039,1132,11.696233749389648,3.251348733901977,1.7142537832260132,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015193.jpg,2797,965,2869,1049,-0.871382474899292,24.52036476135254,3.362400531768799,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,3029,1051,3102,1135,18.859832763671875,-1.8060643672943115,0.9675840735435486,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,1100,1027,1191,1133,26.537660598754893,-20.643091201782227,-4.377726078033446,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,1562,1686,1716,1865,34.018741607666016,-13.988415718078613,-18.6469669342041,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,2643,1368,2743,1484,14.025259017944336,-7.488483905792236,-3.1903192996978764,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,2657,1180,2752,1290,7.693952560424805,5.488253116607666,-13.933281898498535,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,2608,1053,2683,1141,-0.7736640572547913,0.5951400399208069,3.473740339279175,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015194.jpg,1962,1053,2039,1142,2.1155147552490234,4.550701141357422,3.4084057807922363,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015194.jpg,1321,990,1408,1091,37.30047607421875,18.39633178710937,-25.51518630981445,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015195.jpg,1136,970,1215,1062,9.986336708068848,-29.947776794433594,4.460379600524902,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,2
170524_0900_101/,G0015195.jpg,2650,1184,2742,1290,24.502790451049805,9.710927963256836,-7.150645732879639,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,1859,978,1923,1052,17.05912971496582,-2.5917987823486333,-2.9224846363067627,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,3035,1049,3108,1134,5.046253681182861,-2.837930917739868,-0.9958329796791076,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,2589,1355,2694,1478,29.76162528991699,-3.596588134765625,-2.68302321434021,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,1300,938,1357,1004,5.597996234893799,-0.9683358073234558,-0.12478404492139815,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,1919,1051,1997,1141,45.34461975097656,-8.594476699829103,-0.5361470580101013,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015195.jpg,1326,1014,1399,1099,31.01576995849609,12.704642295837402,0.005982540547847748,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015196.jpg,3034,1049,3107,1134,7.8729209899902335,-1.3465545177459717,-2.3529698848724365,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,2058,958,2124,1035,5.405340194702148,4.3450870513916025,-3.904489040374756,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,1932,1045,2012,1137,22.2128963470459,-3.9660964012146,14.713993072509766,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,1564,1685,1720,1867,33.26261520385742,-18.060226440429688,-16.160470962524414,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,1056,1031,1138,1126,-8.410876274108888,-17.857423782348633,-12.000829696655273,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0015196.jpg,1860,979,1926,1056,20.53689765930176,-3.5793247222900386,-10.377768516540527,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,1079,1244,1153,1329,15.571582794189453,-3.2008039951324463,8.892346382141113,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,2609,1052,2689,1145,-7.516414165496826,2.0211122035980225,5.595693111419678,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015196.jpg,2638,1362,2734,1474,12.944375038146973,1.8977971076965328,-6.969997882843018,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,1562,1683,1720,1867,29.44913101196289,-18.685657501220703,-13.465434074401855,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,1943,1049,2021,1141,25.57831573486328,-1.6491349935531616,4.87656307220459,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,3034,1049,3108,1135,6.331447124481201,-2.8220105171203613,-1.3519593477249146,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,2055,961,2117,1033,11.379745483398438,-6.373573780059815,4.939090728759767,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,1326,988,1407,1082,23.78382110595703,-1.1594021320343018,-11.811039924621582,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,1866,979,1933,1057,26.695106506347656,-2.633395195007324,-10.490835189819336,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,2610,1054,2685,1142,-3.630573511123657,1.9145303964614868,2.6209375858306885,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,2631,1377,2728,1490,33.71681594848633,3.075117349624634,10.971428871154783,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015197.jpg,3484,906,3560,994,-15.33784294128418,2.4641151428222656,11.992321014404295,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0015198.jpg,1562,1685,1718,1867,26.1543083190918,-17.555267333984375,-16.277488708496097,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
